# Simulation Configuration
NumContainers,20
NumResources,5
SimulationTime,60
MaxConcurrentAccess,3
SynchronizationEnabled,true
NetworkLatencyMean,15
ProcessingTimeMean,50

# Summary Metrics
TotalRequests,4219
SuccessfulRequests,4219
Conflicts,0
Timeouts,0
TotalDuration,61
ThroughputPerSecond,69.16393
AvgAcquireTimeMs,16.008532827684284
AvgProcessingTimeMs,49.20786916330884
AvgTotalTimeMs,81.03342024176345

# Access Logs
ContainerId,ResourceId,AcquireTimeMs,ProcessingTimeMs,TotalTimeMs
7,resource_2,8,56,80
2,resource_4,14,28,53
13,resource_2,17,41,71
6,resource_4,12,58,87
18,resource_1,18,45,75
0,resource_0,16,21,51
12,resource_2,30,68,112
9,resource_2,14,48,77
14,resource_4,19,68,98
16,resource_4,18,92,122
3,resource_2,15,61,97
5,resource_1,14,54,81
15,resource_3,17,63,97
11,resource_4,15,42,79
4,resource_2,16,58,91
17,resource_4,21,58,91
6,resource_4,22,39,85
2,resource_4,15,54,85
8,resource_1,22,48,91
19,resource_0,20,45,81
13,resource_4,11,53,77
10,resource_3,15,24,52
5,resource_0,10,64,77
0,resource_2,8,62,83
3,resource_2,18,79,114
15,resource_0,4,39,61
4,resource_1,18,52,84
16,resource_2,13,33,60
14,resource_1,12,75,99
18,resource_0,16,60,100
7,resource_0,27,54,93
11,resource_2,10,29,44
9,resource_0,37,45,99
1,resource_4,15,61,93
17,resource_3,11,41,70
19,resource_2,9,53,85
8,resource_0,14,58,84
10,resource_0,18,53,92
12,resource_1,16,16,50
7,resource_2,15,61,89
13,resource_0,17,57,87
5,resource_2,10,26,52
0,resource_4,13,28,55
18,resource_2,20,61,97
6,resource_1,19,50,78
19,resource_3,15,43,70
12,resource_4,21,35,71
15,resource_4,26,45,88
2,resource_4,9,46,78
18,resource_2,12,23,52
3,resource_2,22,42,81
16,resource_4,52,26,103
15,resource_2,11,32,53
17,resource_1,19,7,42
14,resource_3,9,64,81
9,resource_0,15,19,55
15,resource_0,10,32,53
4,resource_2,18,54,84
10,resource_4,12,52,76
12,resource_1,8,28,51
13,resource_3,16,58,93
7,resource_2,12,95,130
8,resource_3,17,44,81
19,resource_1,14,62,94
0,resource_1,12,47,83
1,resource_2,10,70,99
2,resource_2,17,42,77
11,resource_1,23,51,86
18,resource_2,21,49,89
5,resource_4,15,47,76
8,resource_1,18,65,98
17,resource_0,11,84,107
4,resource_3,10,7,32
3,resource_0,12,20,45
6,resource_0,7,73,94
15,resource_2,17,65,90
13,resource_2,5,34,51
9,resource_4,16,49,78
12,resource_0,18,52,86
2,resource_2,15,5,41
11,resource_0,8,44,69
10,resource_4,14,50,84
16,resource_4,6,70,101
14,resource_2,19,35,80
19,resource_1,16,70,100
0,resource_1,20,50,92
1,resource_4,22,67,111
6,resource_2,16,54,89
18,resource_1,10,57,76
17,resource_2,11,29,57
5,resource_0,11,45,65
10,resource_4,15,69,93
7,resource_0,17,63,104
4,resource_0,4,90,108
0,resource_1,19,42,77
8,resource_1,13,43,69
9,resource_3,2,51,69
14,resource_2,16,55,92
11,resource_4,16,41,73
15,resource_0,23,57,99
3,resource_1,22,57,85
18,resource_0,16,57,91
12,resource_4,18,29,60
2,resource_2,12,45,67
4,resource_4,10,32,59
13,resource_2,12,54,85
11,resource_3,18,20,58
5,resource_3,20,33,74
1,resource_4,25,95,131
7,resource_0,12,57,85
19,resource_1,13,37,60
18,resource_4,14,27,48
6,resource_1,9,77,101
17,resource_0,18,62,103
12,resource_2,15,1,40
8,resource_0,15,61,88
10,resource_2,17,92,136
14,resource_4,17,16,59
9,resource_0,13,55,80
16,resource_2,17,68,100
2,resource_0,25,41,80
0,resource_4,12,82,110
19,resource_3,12,29,48
13,resource_3,15,67,92
15,resource_4,9,79,100
1,resource_3,14,58,85
11,resource_0,8,51,76
3,resource_1,17,61,96
4,resource_4,12,45,77
5,resource_1,14,37,57
9,resource_1,24,36,80
10,resource_0,17,59,96
18,resource_1,46,2,62
6,resource_2,13,50,79
0,resource_2,6,64,89
16,resource_1,35,79,132
4,resource_0,11,53,78
12,resource_1,9,22,52
8,resource_4,10,52,74
19,resource_2,20,100,144
7,resource_1,16,75,106
1,resource_4,16,78,113
14,resource_0,17,44,77
13,resource_4,17,46,77
5,resource_1,6,51,70
15,resource_1,4,54,73
17,resource_3,10,33,63
9,resource_3,21,44,81
3,resource_4,13,79,112
6,resource_1,15,75,111
16,resource_4,11,55,79
18,resource_4,19,69,109
11,resource_0,18,69,91
2,resource_0,12,65,88
6,resource_0,18,44,78
15,resource_1,6,39,59
10,resource_0,14,68,101
1,resource_3,13,24,48
16,resource_4,17,20,54
8,resource_3,14,56,80
0,resource_1,16,53,81
7,resource_2,10,58,87
4,resource_3,4,43,64
17,resource_1,10,39,65
11,resource_0,6,42,65
5,resource_0,8,40,65
9,resource_1,16,70,112
6,resource_0,14,51,74
19,resource_3,14,68,94
13,resource_3,25,55,94
14,resource_3,21,53,87
19,resource_1,16,26,56
3,resource_1,7,45,72
10,resource_1,16,55,83
12,resource_4,18,94,124
16,resource_0,9,62,90
0,resource_2,10,42,75
9,resource_0,7,30,51
2,resource_1,55,61,130
15,resource_0,18,45,80
18,resource_0,19,38,73
16,resource_2,17,75,104
4,resource_2,16,46,82
1,resource_3,16,63,100
7,resource_3,22,19,52
9,resource_4,17,22,53
8,resource_4,16,39,68
17,resource_4,16,58,91
12,resource_4,28,45,99
0,resource_1,16,61,93
11,resource_0,20,68,94
2,resource_0,11,43,74
13,resource_4,13,37,58
15,resource_4,29,38,84
6,resource_3,14,58,81
14,resource_3,10,30,63
2,resource_1,13,19,47
5,resource_2,8,51,78
19,resource_3,13,41,73
16,resource_1,18,48,80
10,resource_2,16,61,92
3,resource_1,17,84,122
14,resource_0,7,32,57
1,resource_2,12,71,106
13,resource_3,11,64,92
4,resource_0,17,13,44
15,resource_2,12,88,107
12,resource_2,16,54,87
7,resource_3,14,55,90
9,resource_4,19,58,88
11,resource_0,13,32,57
17,resource_1,11,31,54
6,resource_2,13,71,99
8,resource_2,23,61,109
16,resource_2,17,38,71
9,resource_4,19,57,89
2,resource_3,17,28,59
18,resource_3,24,50,83
4,resource_3,18,61,94
1,resource_4,14,53,80
0,resource_2,34,45,81
5,resource_2,14,63,86
3,resource_3,17,39,64
19,resource_2,60,82,163
14,resource_2,32,54,99
15,resource_0,18,23,59
10,resource_2,18,84,112
13,resource_1,22,46,91
11,resource_2,15,36,73
7,resource_3,15,54,84
16,resource_0,12,40,56
12,resource_4,15,54,89
2,resource_2,11,60,91
0,resource_0,17,86,117
19,resource_4,4,9,33
14,resource_0,14,63,95
4,resource_2,8,24,53
6,resource_1,8,68,88
18,resource_0,16,43,72
9,resource_4,17,43,80
1,resource_3,17,46,85
8,resource_1,14,35,66
17,resource_1,15,54,87
7,resource_3,14,58,94
15,resource_3,13,68,97
19,resource_1,13,78,102
13,resource_2,5,67,83
5,resource_4,23,21,65
11,resource_0,15,19,50
3,resource_4,9,66,95
12,resource_3,17,26,53
10,resource_0,17,68,102
1,resource_1,10,57,74
4,resource_0,19,52,89
18,resource_4,12,34,58
9,resource_2,23,58,90
14,resource_1,13,56,84
2,resource_1,5,44,66
0,resource_1,3,58,82
17,resource_2,23,56,93
8,resource_3,5,41,66
7,resource_4,14,62,97
6,resource_3,13,48,79
16,resource_1,37,73,130
12,resource_4,12,27,57
5,resource_2,11,36,58
10,resource_4,21,56,92
1,resource_4,15,24,50
19,resource_2,17,70,101
13,resource_4,17,20,63
11,resource_0,20,36,75
15,resource_1,16,68,101
4,resource_2,15,21,60
17,resource_0,19,28,64
15,resource_0,16,29,64
3,resource_2,12,45,72
8,resource_1,25,62,105
10,resource_2,11,55,85
5,resource_2,7,71,93
14,resource_1,16,37,71
18,resource_3,16,52,87
9,resource_3,9,53,82
16,resource_1,14,52,85
7,resource_4,1,48,66
0,resource_1,14,69,101
12,resource_2,17,40,77
11,resource_1,13,83,111
2,resource_2,18,57,84
4,resource_4,15,47,72
5,resource_2,14,39,66
7,resource_2,18,40,70
15,resource_1,14,61,91
6,resource_4,15,53,87
19,resource_4,18,60,96
18,resource_1,17,37,66
13,resource_1,8,50,81
14,resource_0,10,50,74
15,resource_4,15,39,79
17,resource_0,18,45,75
1,resource_3,14,78,107
2,resource_3,20,26,70
3,resource_2,8,57,79
16,resource_1,20,45,80
4,resource_2,18,35,64
10,resource_4,8,21,42
8,resource_1,13,63,90
4,resource_1,5,40,60
12,resource_2,20,3,42
7,resource_4,18,49,81
18,resource_1,21,22,45
9,resource_4,11,51,83
15,resource_2,9,58,89
5,resource_4,23,52,89
2,resource_3,12,42,60
0,resource_4,51,63,126
19,resource_0,13,71,106
18,resource_0,13,28,59
16,resource_3,14,57,80
11,resource_3,16,81,112
17,resource_3,53,39,108
6,resource_0,12,24,55
1,resource_3,85,33,131
5,resource_2,17,30,70
15,resource_3,67,56,145
14,resource_4,18,34,70
3,resource_0,12,27,57
4,resource_2,11,59,92
13,resource_0,13,54,82
8,resource_4,21,33,70
10,resource_0,17,70,94
7,resource_4,21,58,94
3,resource_0,14,32,56
18,resource_1,19,35,71
2,resource_0,26,42,84
16,resource_2,23,47,88
12,resource_2,20,32,61
5,resource_4,17,63,93
14,resource_4,17,34,67
17,resource_0,19,31,66
9,resource_1,21,91,119
8,resource_3,11,61,77
0,resource_3,13,39,67
6,resource_1,16,62,100
4,resource_0,22,36,69
2,resource_3,12,29,53
11,resource_2,24,59,95
14,resource_0,14,55,88
13,resource_3,22,69,117
9,resource_0,24,24,64
15,resource_0,21,87,117
19,resource_4,21,60,87
6,resource_3,20,49,80
8,resource_1,6,43,72
17,resource_3,15,17,47
1,resource_0,49,79,146
2,resource_2,12,47,84
18,resource_1,13,37,67
16,resource_1,10,58,84
10,resource_2,20,58,89
3,resource_3,4,50,65
5,resource_1,13,58,86
7,resource_0,18,78,117
15,resource_4,17,43,78
12,resource_3,13,45,86
0,resource_3,11,55,86
11,resource_0,13,38,66
16,resource_4,11,32,52
9,resource_2,11,38,69
5,resource_0,13,45,74
19,resource_1,22,40,80
17,resource_2,16,7,33
4,resource_1,16,53,89
8,resource_1,27,41,83
14,resource_1,12,51,88
13,resource_0,12,49,72
6,resource_1,15,41,74
10,resource_0,6,56,73
7,resource_0,20,64,105
15,resource_0,45,24,92
18,resource_4,11,81,115
14,resource_0,17,85,113
6,resource_3,16,9,41
11,resource_0,49,39,108
9,resource_1,15,74,107
4,resource_2,22,38,76
3,resource_1,19,59,96
16,resource_0,15,36,72
5,resource_3,20,58,91
1,resource_0,11,26,56
2,resource_0,13,57,90
19,resource_4,15,49,80
12,resource_2,16,47,87
8,resource_4,11,57,91
10,resource_2,21,72,103
0,resource_0,31,56,114
17,resource_3,15,53,83
7,resource_4,14,52,78
11,resource_2,17,52,77
6,resource_0,9,64,87
4,resource_1,17,41,76
0,resource_0,11,27,58
19,resource_3,19,39,73
16,resource_2,9,59,85
12,resource_3,21,10,51
18,resource_2,12,44,73
15,resource_1,13,42,77
5,resource_4,20,34,71
14,resource_4,10,15,44
10,resource_4,17,71,104
13,resource_0,11,86,111
1,resource_2,15,37,64
11,resource_4,21,58,95
3,resource_1,19,29,59
9,resource_1,21,46,80
2,resource_1,13,40,55
17,resource_1,26,15,54
4,resource_4,19,43,72
0,resource_4,16,41,64
6,resource_0,14,41,69
4,resource_1,15,39,82
16,resource_2,15,42,71
7,resource_3,11,45,80
9,resource_4,13,45,81
15,resource_0,15,75,108
8,resource_4,16,47,78
18,resource_4,9,81,113
5,resource_2,10,41,63
13,resource_4,13,44,74
14,resource_0,18,56,84
17,resource_1,16,17,52
3,resource_2,19,44,77
0,resource_2,22,15,53
2,resource_4,14,56,82
16,resource_0,15,74,103
18,resource_1,12,39,65
4,resource_3,8,18,45
19,resource_0,10,50,77
5,resource_3,13,65,94
1,resource_1,11,68,96
12,resource_1,14,70,93
11,resource_3,50,26,95
8,resource_3,18,71,101
6,resource_0,18,40,74
10,resource_4,12,38,64
0,resource_3,25,66,114
17,resource_2,14,42,74
9,resource_3,14,66,98
5,resource_4,8,49,74
7,resource_1,14,43,71
3,resource_0,19,65,96
11,resource_3,19,64,98
19,resource_4,12,51,72
10,resource_3,18,93,117
2,resource_4,19,24,52
15,resource_0,10,37,56
18,resource_3,21,48,86
12,resource_2,18,28,58
4,resource_4,11,75,94
13,resource_0,16,44,71
16,resource_1,17,31,63
10,resource_4,13,25,54
8,resource_3,21,51,81
1,resource_2,21,66,100
14,resource_0,14,74,104
9,resource_3,24,22,55
3,resource_1,12,53,77
7,resource_3,12,69,94
13,resource_3,18,30,60
14,resource_2,14,21,51
17,resource_1,7,65,83
6,resource_0,19,33,61
0,resource_0,19,50,91
5,resource_0,15,70,100
11,resource_4,15,84,121
19,resource_2,17,10,34
16,resource_0,12,54,83
18,resource_0,44,30,90
10,resource_1,7,29,53
7,resource_2,12,8,40
8,resource_2,19,61,103
6,resource_3,18,30,56
12,resource_2,20,55,82
3,resource_3,8,60,78
2,resource_4,13,80,101
4,resource_0,12,1,26
15,resource_2,16,48,79
14,resource_0,17,30,64
9,resource_3,22,48,85
19,resource_4,15,74,97
11,resource_0,12,48,73
17,resource_0,12,62,85
6,resource_3,15,25,48
19,resource_0,18,59,85
1,resource_1,16,57,86
13,resource_0,33,42,81
0,resource_2,10,51,79
3,resource_0,16,53,85
7,resource_1,18,61,95
19,resource_4,8,34,57
2,resource_0,34,63,114
8,resource_0,12,29,54
12,resource_4,1,51,64
18,resource_2,12,60,96
5,resource_0,14,12,40
4,resource_1,15,72,99
15,resource_3,12,31,60
3,resource_3,5,38,62
14,resource_4,8,66,88
17,resource_2,14,47,86
16,resource_4,14,56,90
2,resource_4,13,84,109
9,resource_3,17,69,96
13,resource_4,8,47,64
11,resource_1,27,15,57
18,resource_1,9,26,46
8,resource_1,12,22,49
10,resource_2,18,46,82
6,resource_4,18,54,84
7,resource_4,11,39,60
1,resource_4,13,57,78
2,resource_2,13,40,66
0,resource_0,20,44,78
4,resource_4,8,36,57
15,resource_2,15,42,73
19,resource_2,14,50,84
14,resource_3,9,82,116
17,resource_4,9,45,68
10,resource_2,15,32,68
8,resource_4,11,29,42
3,resource_0,9,37,55
9,resource_0,8,63,90
11,resource_4,24,47,86
7,resource_1,16,70,102
5,resource_0,19,23,55
4,resource_1,15,59,87
13,resource_0,1,43,54
16,resource_2,15,39,74
6,resource_3,12,21,38
15,resource_1,13,35,51
12,resource_2,23,59,102
13,resource_0,16,57,87
8,resource_0,11,68,99
5,resource_0,18,61,98
0,resource_3,7,29,50
7,resource_3,7,31,55
18,resource_0,17,48,90
2,resource_2,19,57,86
9,resource_0,16,29,57
1,resource_2,19,95,134
14,resource_1,17,52,81
4,resource_0,19,61,95
19,resource_3,11,42,73
6,resource_0,13,28,62
17,resource_2,21,55,102
18,resource_3,19,59,92
10,resource_4,20,8,51
11,resource_4,15,58,85
7,resource_0,5,84,99
3,resource_0,20,64,103
16,resource_0,8,30,47
14,resource_1,16,36,67
2,resource_4,19,83,117
9,resource_0,30,73,109
4,resource_4,18,45,79
12,resource_1,6,42,62
19,resource_3,18,78,110
10,resource_0,26,13,58
16,resource_0,17,45,79
13,resource_2,16,65,93
0,resource_3,18,18,48
1,resource_2,25,106,138
15,resource_3,22,25,61
8,resource_2,19,78,108
5,resource_2,36,30,83
18,resource_4,19,89,123
3,resource_1,15,43,70
17,resource_3,26,49,87
2,resource_0,13,42,69
7,resource_3,12,50,85
4,resource_2,12,70,91
11,resource_2,81,89,195
6,resource_4,16,51,87
0,resource_0,8,35,55
2,resource_0,24,36,74
7,resource_2,8,56,83
8,resource_4,28,40,81
9,resource_3,20,65,99
12,resource_0,17,90,122
17,resource_1,9,64,93
16,resource_4,15,49,77
10,resource_3,18,84,126
1,resource_4,15,52,92
14,resource_1,22,24,62
4,resource_2,20,34,76
11,resource_4,20,12,41
5,resource_1,20,1,39
13,resource_2,15,67,93
19,resource_0,17,62,98
14,resource_0,21,68,109
3,resource_3,10,61,89
6,resource_4,9,27,51
0,resource_3,12,46,79
7,resource_2,19,17,59
17,resource_4,8,62,94
15,resource_3,9,75,105
18,resource_0,16,49,86
10,resource_2,10,40,55
1,resource_1,1,40,54
8,resource_4,22,60,103
2,resource_2,18,66,102
16,resource_3,16,44,86
6,resource_1,17,67,96
3,resource_3,10,43,74
11,resource_0,15,51,75
9,resource_3,23,35,70
12,resource_2,18,64,100
19,resource_0,28,61,95
13,resource_4,17,26,62
0,resource_3,14,48,79
4,resource_2,8,45,66
14,resource_4,12,37,67
5,resource_3,20,63,98
12,resource_0,5,53,71
18,resource_4,3,35,58
3,resource_2,8,45,70
1,resource_4,14,13,45
7,resource_1,22,57,100
2,resource_3,8,52,72
8,resource_4,18,72,100
15,resource_4,25,36,75
10,resource_1,12,33,72
6,resource_3,24,39,77
9,resource_4,19,37,73
5,resource_3,9,52,78
19,resource_0,18,54,82
17,resource_4,25,59,99
13,resource_4,9,25,45
16,resource_1,5,22,38
17,resource_3,20,26,57
3,resource_4,10,53,76
2,resource_2,9,57,90
1,resource_2,14,39,60
0,resource_2,9,36,60
4,resource_4,4,77,97
11,resource_0,18,24,58
14,resource_3,11,44,69
12,resource_4,16,45,74
8,resource_2,21,53,91
9,resource_2,18,17,43
7,resource_1,23,51,84
10,resource_2,5,17,42
15,resource_3,15,34,56
6,resource_0,9,49,67
16,resource_1,11,44,72
19,resource_0,3,72,96
13,resource_3,7,90,114
2,resource_1,4,34,58
12,resource_4,18,15,48
5,resource_0,10,85,110
1,resource_1,15,35,60
7,resource_2,13,65,88
3,resource_2,16,47,69
0,resource_3,22,45,81
17,resource_3,10,47,67
4,resource_0,17,60,89
14,resource_4,16,49,78
11,resource_3,15,40,71
2,resource_0,7,77,87
18,resource_0,10,49,75
8,resource_4,15,46,82
15,resource_3,18,70,109
10,resource_4,23,35,70
6,resource_1,6,65,88
16,resource_0,17,28,73
4,resource_3,15,40,68
9,resource_0,17,45,74
14,resource_3,14,33,64
12,resource_4,17,60,93
13,resource_1,19,1,38
10,resource_0,15,47,77
7,resource_2,14,61,92
1,resource_4,14,42,82
19,resource_0,9,45,69
8,resource_2,16,43,73
0,resource_4,13,43,69
2,resource_3,13,66,98
4,resource_1,8,57,78
18,resource_4,14,59,88
3,resource_2,14,73,108
12,resource_0,5,43,58
6,resource_2,7,38,65
4,resource_0,18,14,46
17,resource_4,17,56,79
3,resource_1,5,48,74
1,resource_1,12,49,77
15,resource_3,13,24,51
13,resource_1,13,23,55
14,resource_4,18,40,65
11,resource_2,16,83,118
19,resource_4,13,47,77
16,resource_0,12,73,96
10,resource_3,9,40,66
5,resource_3,13,35,62
8,resource_4,10,41,68
9,resource_2,14,43,69
18,resource_1,17,69,106
0,resource_1,9,76,101
7,resource_4,12,40,67
6,resource_0,16,31,64
13,resource_1,15,43,75
11,resource_2,12,63,102
2,resource_1,6,60,90
3,resource_3,12,41,73
14,resource_4,4,57,80
4,resource_1,16,65,83
0,resource_4,14,30,56
15,resource_3,17,55,89
12,resource_0,9,56,87
19,resource_1,32,55,111
1,resource_3,14,64,91
5,resource_4,35,32,91
10,resource_1,52,71,135
13,resource_4,18,77,112
9,resource_1,26,46,92
16,resource_3,15,73,111
17,resource_1,15,28,65
11,resource_4,30,75,117
8,resource_4,14,53,79
3,resource_0,22,89,119
7,resource_0,9,68,89
6,resource_0,24,47,76
14,resource_0,25,22,67
19,resource_2,21,26,58
15,resource_0,15,31,69
5,resource_3,16,40,64
18,resource_1,7,46,68
4,resource_3,14,67,93
0,resource_4,17,45,83
1,resource_1,16,29,60
10,resource_3,34,28,75
14,resource_0,10,36,64
12,resource_2,13,64,96
9,resource_3,18,67,97
2,resource_2,11,68,104
3,resource_2,24,49,89
6,resource_0,21,37,80
17,resource_0,20,49,83
9,resource_2,15,66,91
19,resource_1,15,22,50
7,resource_0,21,53,94
13,resource_4,17,65,100
16,resource_2,21,40,73
1,resource_3,15,68,92
0,resource_4,10,62,81
11,resource_0,9,100,122
14,resource_3,12,42,70
17,resource_2,20,66,100
18,resource_4,5,105,120
15,resource_4,7,76,101
4,resource_2,10,48,78
9,resource_1,15,91,131
8,resource_3,19,28,64
6,resource_2,25,51,87
16,resource_3,15,50,80
2,resource_3,24,43,77
13,resource_1,12,17,39
10,resource_1,10,59,87
3,resource_0,18,56,90
11,resource_0,15,60,87
5,resource_2,14,22,53
1,resource_2,15,73,89
12,resource_4,22,64,101
9,resource_1,21,61,96
17,resource_4,12,74,98
14,resource_3,6,40,61
16,resource_4,34,27,74
3,resource_4,17,67,90
18,resource_0,21,35,63
10,resource_1,22,28,71
19,resource_0,11,49,75
2,resource_3,21,81,119
13,resource_2,14,67,94
15,resource_3,10,51,79
0,resource_4,55,68,137
19,resource_1,13,10,42
7,resource_1,17,16,44
11,resource_0,15,49,84
6,resource_3,6,40,59
8,resource_0,17,65,94
17,resource_3,10,40,68
4,resource_4,11,51,70
2,resource_3,16,32,64
0,resource_2,17,50,84
5,resource_3,15,41,63
18,resource_2,13,57,82
12,resource_3,19,18,55
10,resource_1,9,29,55
14,resource_1,17,56,92
16,resource_1,12,89,110
9,resource_4,17,12,34
17,resource_4,10,57,79
7,resource_4,3,61,77
13,resource_1,65,64,133
6,resource_0,19,65,98
1,resource_1,37,56,107
15,resource_1,35,54,96
11,resource_1,33,51,93
18,resource_3,12,36,63
0,resource_4,13,38,63
1,resource_1,15,35,67
2,resource_0,18,78,108
8,resource_0,10,56,88
18,resource_3,16,52,82
3,resource_1,8,66,87
11,resource_0,11,1,22
17,resource_0,25,87,121
5,resource_4,18,72,112
19,resource_1,3,48,56
6,resource_1,13,80,114
13,resource_4,8,47,66
15,resource_1,13,16,44
1,resource_4,15,36,64
7,resource_3,17,46,78
10,resource_3,12,66,99
12,resource_2,10,95,116
14,resource_1,19,61,103
2,resource_0,19,36,61
4,resource_0,14,83,111
5,resource_3,15,13,47
8,resource_1,14,38,72
19,resource_2,18,50,84
9,resource_2,19,113,144
3,resource_2,25,33,64
16,resource_1,15,80,113
0,resource_2,15,68,107
15,resource_4,14,49,80
7,resource_1,19,43,71
1,resource_4,14,50,84
5,resource_4,21,49,86
14,resource_1,8,81,106
4,resource_3,20,24,62
8,resource_4,12,35,62
17,resource_3,24,80,114
12,resource_4,10,2,24
13,resource_1,20,60,97
19,resource_2,11,53,89
15,resource_0,8,30,54
7,resource_0,21,33,64
2,resource_4,14,91,122
10,resource_2,22,39,77
1,resource_3,18,19,53
6,resource_3,18,78,108
18,resource_4,10,48,61
5,resource_4,9,54,84
9,resource_1,8,52,70
16,resource_2,10,68,89
11,resource_3,14,58,85
4,resource_3,12,49,68
3,resource_4,3,61,79
12,resource_1,18,23,55
0,resource_3,14,9,33
13,resource_0,13,86,112
10,resource_4,24,57,89
17,resource_2,17,84,117
19,resource_0,23,29,68
8,resource_2,7,38,54
15,resource_3,14,60,93
14,resource_2,22,35,69
9,resource_4,10,48,68
4,resource_3,17,69,103
2,resource_1,15,74,106
11,resource_4,20,28,66
7,resource_2,5,102,123
6,resource_0,14,89,114
18,resource_1,13,2,29
5,resource_1,8,68,96
16,resource_3,21,36,78
4,resource_2,17,37,67
15,resource_4,21,36,70
1,resource_4,14,38,61
11,resource_0,7,60,77
8,resource_3,16,41,72
12,resource_4,16,39,74
17,resource_2,18,24,59
13,resource_1,20,32,58
7,resource_0,16,51,81
3,resource_4,12,37,61
4,resource_0,13,20,49
14,resource_0,9,60,72
19,resource_2,12,41,73
10,resource_3,13,64,97
8,resource_1,10,52,75
9,resource_0,33,32,82
6,resource_1,17,12,35
0,resource_3,23,44,88
18,resource_3,13,69,104
2,resource_0,6,43,65
5,resource_1,28,77,113
13,resource_1,10,28,57
1,resource_0,21,5,39
15,resource_1,17,83,115
11,resource_4,5,82,106
17,resource_1,22,31,73
7,resource_3,6,46,72
14,resource_0,17,31,65
16,resource_0,13,44,73
12,resource_1,16,60,102
3,resource_4,24,22,72
4,resource_2,16,65,91
6,resource_2,16,46,67
8,resource_3,12,40,57
0,resource_0,17,73,114
19,resource_0,17,65,91
9,resource_0,13,66,98
18,resource_0,21,55,86
13,resource_4,17,60,87
14,resource_0,15,47,76
2,resource_3,7,55,82
10,resource_0,14,54,81
5,resource_3,19,50,84
16,resource_3,13,47,84
1,resource_2,23,64,105
11,resource_0,8,37,49
4,resource_2,10,33,58
12,resource_2,14,57,85
15,resource_4,15,72,97
8,resource_3,14,66,100
7,resource_4,27,51,96
0,resource_4,19,33,58
17,resource_3,15,79,112
3,resource_1,13,28,59
11,resource_3,17,72,102
14,resource_3,19,48,82
5,resource_0,18,37,71
12,resource_4,22,48,87
18,resource_1,20,49,77
6,resource_3,12,53,75
13,resource_4,22,84,121
2,resource_3,15,56,80
0,resource_0,20,57,87
7,resource_3,13,82,105
9,resource_0,18,52,79
17,resource_2,15,65,100
5,resource_4,13,66,98
15,resource_2,11,45,66
4,resource_4,19,69,101
11,resource_3,11,16,45
10,resource_0,11,58,85
19,resource_2,16,65,102
13,resource_4,22,46,84
1,resource_4,24,56,91
2,resource_4,9,49,82
12,resource_0,11,29,56
16,resource_3,17,55,89
8,resource_2,16,38,70
3,resource_3,16,70,110
6,resource_3,14,67,101
16,resource_2,7,43,61
4,resource_1,19,46,82
18,resource_3,17,32,63
17,resource_4,20,41,78
9,resource_2,13,24,45
5,resource_0,15,21,37
15,resource_2,13,39,68
6,resource_0,7,27,51
14,resource_2,21,91,136
7,resource_1,20,29,57
8,resource_1,16,12,45
19,resource_3,17,42,77
2,resource_3,16,63,91
16,resource_4,16,31,62
1,resource_2,22,86,123
13,resource_0,11,34,65
4,resource_3,11,47,69
0,resource_1,20,34,68
11,resource_1,17,42,71
10,resource_3,18,80,119
3,resource_1,23,27,68
17,resource_0,21,34,70
16,resource_2,22,58,97
19,resource_0,14,39,60
6,resource_1,10,71,95
18,resource_3,4,75,98
5,resource_4,20,26,74
15,resource_0,11,36,66
12,resource_2,19,76,121
7,resource_2,19,60,90
1,resource_3,17,47,87
9,resource_0,13,35,58
2,resource_4,13,36,72
16,resource_2,15,75,108
9,resource_4,8,57,76
8,resource_4,20,73,105
4,resource_4,6,91,116
14,resource_0,14,66,96
0,resource_3,15,30,58
3,resource_1,12,49,73
11,resource_2,19,75,111
1,resource_1,17,68,102
18,resource_0,15,28,59
10,resource_4,38,98,155
6,resource_0,23,49,86
15,resource_0,12,88,106
12,resource_0,42,36,88
13,resource_0,29,64,112
8,resource_1,16,7,47
17,resource_4,15,38,64
14,resource_4,11,55,71
19,resource_2,14,66,91
2,resource_0,57,50,131
9,resource_3,15,52,85
5,resource_2,16,61,102
16,resource_0,19,46,79
0,resource_4,11,59,90
11,resource_0,20,50,91
4,resource_4,22,75,112
7,resource_2,27,26,80
18,resource_1,25,100,138
10,resource_2,10,34,65
3,resource_4,20,74,115
1,resource_0,18,68,102
11,resource_4,21,38,78
14,resource_0,17,19,57
15,resource_0,14,50,86
2,resource_1,10,38,62
8,resource_3,11,69,89
13,resource_2,3,60,73
6,resource_2,14,34,62
7,resource_4,2,65,80
12,resource_4,5,35,49
10,resource_2,6,53,74
3,resource_0,7,72,100
2,resource_4,4,21,40
0,resource_4,29,23,71
17,resource_3,15,35,71
6,resource_2,13,38,65
9,resource_1,15,30,60
5,resource_2,10,67,108
18,resource_2,5,44,60
19,resource_0,12,63,91
4,resource_3,13,75,104
13,resource_4,15,56,87
3,resource_0,1,43,62
16,resource_4,14,53,86
17,resource_0,19,58,93
11,resource_2,20,30,68
14,resource_2,13,89,123
0,resource_3,10,89,119
1,resource_3,14,55,89
15,resource_4,12,60,82
10,resource_0,18,28,61
7,resource_0,14,35,67
5,resource_2,17,14,44
18,resource_0,9,20,48
12,resource_1,14,64,97
8,resource_2,9,31,49
